m49_code,country,region,cpc_code,commodity,year,loss_percentage,loss_percentage_original,loss_quantity,activity,food_supply_stage,treatment,cause_of_loss,sample_size,method_data_collection,reference,url,notes,major waste type,Region
50,Bangladesh,,113.0,Rice,2010,1.755,1.60 - 1.91,,,Harvest,,,,Modelled Estimates,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,,Cereals & Pulses,South Asia
50,Bangladesh,,111.0,Wheat,2010,1.5,1.5,,,Storage,,,,No Data Collection Specified,"Bala et al, 2010",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,Cereals & Pulses,South Asia
50,Bangladesh,,112.0,Maize (corn),2010,2.5,2.5,,,Storage,,,,No Data Collection Specified,"Bala et al, 2010",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,Cereals & Pulses,South Asia
50,Bangladesh,,113.0,Rice,2010,1.2065,1.113-1.3,,,Processing,,,,,"Bala et al, 2010",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,Cereals & Pulses,South Asia
50,Bangladesh,,113.0,Rice,2010,2.3,2.2-2.4,,Drying,Farm,,,,,"Bala et al, 2010",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,Cereals & Pulses,South Asia
50,Bangladesh,,113.0,Rice,2010,1.0,0.9-1.1,,,Transport,,,,,"Bala et al, 2010",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,Cereals & Pulses,South Asia
50,Bangladesh,,113.0,Rice,2010,1.75,1.6-1.9,,,Harvest,,,,,"Bala et al, 2010",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,Cereals & Pulses,South Asia
50,Bangladesh,,113.0,Rice,2010,1.45,1.1-1.8,,Threshing,Farm,,,,,"Bala et al, 2010",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,Cereals & Pulses,South Asia
50,Bangladesh,,113.0,Rice,2010,3.75,3.4-4.1,,,Storage,,,,,"Bala et al, 2010",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,Cereals & Pulses,South Asia
50,Bangladesh,,1213.0,Cauliflowers and broccoli,2010,34.4,34.4%,,"Farm, Retailing, Trading, Wholesale",Whole supply chain,,,400,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1213.0,Cauliflowers and broccoli,2010,9.2,9.2%,,Trading,Trader,,,100,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1232.0,Cucumbers and gherkins,2010,4.5,4.5,,,Trader,,,100,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1232.0,Cucumbers and gherkins,2010,7.2,7.2%,,Farm,Farm,,,100,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1232.0,Cucumbers and gherkins,2010,27.1,27.1%,,"Farm, Retailing, Trading, Wholesale",Whole supply chain,,,400,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1232.0,Cucumbers and gherkins,2010,10.7,10.7%,,Wholesale,Retail & Wholesale,,,100,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1233.0,Eggplants (aubergines),2010,7.4,7.4%,,Trading,Trader,,,100,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1233.0,Eggplants (aubergines),2010,6.6,6.6,,,Retail & Wholesale,,,100,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1233.0,Eggplants (aubergines),2010,6.9,6.9%,,Farm,Farm,,,100,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1233.0,Eggplants (aubergines),2010,8.4,8.4,,,Retail & Wholesale,,,100,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1233.0,Eggplants (aubergines),2010,8.4,8.4%,,Wholesale,Retail & Wholesale,,,100,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1234.0,Tomatoes,2010,8.9,8.9%,,Retailing,Retail & Wholesale,,,100,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1234.0,Tomatoes,2010,32.9,32.9%,,"Farm, Retailing, Trading, Wholesale",Whole supply chain,,,350,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1239.01,Okra,2010,4.2,4.2,,,Farm,,,100,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1239.01,Okra,2010,10.3,10.3,,,Retail & Wholesale,,,100,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1239.01,Okra,2010,9.8,9.8,,,Trader,,,100,,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1239.01,Okra,2010,9.8,9.8%,,Trading,Trader,,,100,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1239.01,Okra,2010,9.4,9.4,,,Farm,,,100,,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1239.01,Okra,2010,9.2,9.2,,,Trader,,,100,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1312.0,Bananas,2010,7.7,7.7,,,Farm,,,100,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1312.0,Bananas,2010,3.2,3.2,,,Retail & Wholesale,,,100,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1312.0,Bananas,2010,5.1,5.1,,,Trader,,,100,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1312.0,Bananas,2010,3.2,3.2%,,Retailing,Retail & Wholesale,,,100,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1312.0,Bananas,2010,7.7,7.7%,,Farm,Farm,,,100,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1312.0,Bananas,2010,8.6,8.6,,,Retail & Wholesale,,,100,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1312.0,Bananas,2010,5.1,5.1,,,Trader,,,100,,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1316.0,"Mangoes, guavas and mangosteens",2010,8.0,8%,,Trading,Trader,,,100,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,Dhaka and Mymensingh,1316.0,"Mangoes, guavas and mangosteens",2010,9.25,7.5-11,,,Retail & Wholesale,,"Lower In The Surveyed Markets Of Chapai Nowabgonj, The Leading Mango Growing District Of Bangladesh (Table 12.2). This Result Would Be Attributed To The Use Of Recently Introduced Plastic Crates For Long Distance Transport Instead Of The Age-Old Conventional Method Of Mango Packaging With Bamboo Baskets And Gunny Bags",100,,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1316.0,"Mangoes, guavas and mangosteens",2010,7.0,7%,,Retailing,Retail & Wholesale,,,100,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,Dhaka and Mymensingh,1316.0,"Mangoes, guavas and mangosteens",2010,8.0,8,,,Retail & Wholesale,,"Lower In The Surveyed Markets Of Chapai Nowabgonj, The Leading Mango Growing District Of Bangladesh (Table 12.2). This Result Would Be Attributed To The Use Of Recently Introduced Plastic Crates For Long Distance Transport Instead Of The Age-Old Conventional Method Of Mango Packaging With Bamboo Baskets And Gunny Bags",100,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,"Baneshar Bazar assesmble market of Rajshahi district. In contrast, the losses were lower in the surveyed markets of Chapai Nowabgonj,",1316.0,"Mangoes, guavas and mangosteens",2010,8.0,8,,,Trader,,,100,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,"Chapai Nowabgonj, Dhaka and Mymensingh",1316.0,"Mangoes, guavas and mangosteens",2010,6.7,4.7-8.7,,,Retail & Wholesale,,,100,,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,4 Upazillas of Chapai Nowabgonj and 2 Upazillas of Rajshahi.,1316.0,"Mangoes, guavas and mangosteens",2010,4.0,4,,,Farm,,,150,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1317.0,Papayas,2010,12.2,12.2%,,Wholesale,Retail & Wholesale,,,100,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1317.0,Papayas,2010,7.9,7.9,,,Retail & Wholesale,,,100,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1317.0,Papayas,2010,13.7,13.7,,,Trader,,,75,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1317.0,Papayas,2010,39.9,39.9%,,"Farm, Retailing, Trading, Wholesale",Whole supply chain,,,350,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1318.0,Pineapples,2010,14.1,14.1%,,Wholesale,Retail & Wholesale,,,100,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1318.0,Pineapples,2010,10.4,10.4,,,Farm,,,100,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1318.0,Pineapples,2010,10.4,10.4%,,Farm,Farm,,,100,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1318.0,Pineapples,2010,43.0,43%,,"Farm, Retailing, Trading, Wholesale",Whole supply chain,,,400,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1319.0,"Other tropical and subtropical fruits, n.e.c.",2010,5.14,5.14%,,Retailing,Retail & Wholesale,,,100,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1319.0,"Other tropical and subtropical fruits, n.e.c.",2010,6.1,6.1,,,Retail & Wholesale,,,75,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1319.0,"Other tropical and subtropical fruits, n.e.c.",2010,5.11,5.11,,,Trader,,,100,,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1319.0,"Other tropical and subtropical fruits, n.e.c.",2010,5.11,5.11%,,Trading,Trader,,,100,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1319.0,"Other tropical and subtropical fruits, n.e.c.",2010,6.1,6.1%,,Wholesale,Retail & Wholesale,,,75,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1319.0,"Other tropical and subtropical fruits, n.e.c.",2010,24.9,24.9%,,"Farm, Retailing, Trading, Wholesale",Whole supply chain,,,395,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1319.0,"Other tropical and subtropical fruits, n.e.c.",2010,5.11,5.11,,,Trader,,,100,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1319.0,"Other tropical and subtropical fruits, n.e.c.",2010,8.51,8.51,,,Farm,,,120,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1323.0,Oranges,2010,5.2,5.2,,,Farm,,,50,,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1323.0,Oranges,2010,5.2,5.2,,,Farm,,,50,Survey,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1323.0,Oranges,2010,5.7,5.7,,,Trader,,,50,,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1323.0,Oranges,2010,8.7,8.7%,,Retailing,Retail & Wholesale,,,100,Survey,"Md Kamrul Hassan, Bishan Lal Das Chowdhury and Nasrin Akhter",,,Fruits & Vegetables,South Asia
50,Bangladesh,,1323.0,Oranges,2010,4.0,4,,,Retail & Wholesale,,,50,,"Mymensingh and Gazipur,",http://www.measurepostharvestlosses.com/sites/default/files/phlassessveg.pdf,,Fruits & Vegetables,South Asia
508,Mozambique,,112.0,Maize (corn),2010,4.97,4.97,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
508,Mozambique,,112.0,Maize (corn),2010,1.0,1,,Transportation,Transport,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
508,Mozambique,,113.0,Rice,2010,1.3,1.3,,Storage,Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
508,Mozambique,,113.0,Rice,2010,1.02,1.02,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
508,Mozambique,,113.0,Rice,2010,1.0,1,,Transportation,Transport,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
508,Mozambique,,113.0,Rice,2010,4.4,4.4,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
508,Mozambique,,114.0,Sorghum,2010,2.17,2.17,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
508,Mozambique,,114.0,Sorghum,2010,3.6,3.6,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
508,Mozambique,,114.0,Sorghum,2010,1.3,1.3,,Storage,Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
508,Mozambique,,114.0,Sorghum,2010,3.01,3.01,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
508,Mozambique,,114.0,Sorghum,2010,4.54,4.54,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
508,Mozambique,,118.0,Millet,2010,1.0,1,,Transportation,Transport,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
508,Mozambique,,118.0,Millet,2010,2.0,2,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
508,Mozambique,,118.0,Millet,2010,3.5,3.5,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
508,Mozambique,,118.0,Millet,2010,2.26,2.26,,Winnowing,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
508,Mozambique,,118.0,Millet,2010,1.14,1.14,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
508,Mozambique,,118.0,Millet,2010,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
516,Namibia,,112.0,Maize (corn),2010,1.12,1.12,,Transportation,Transport,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
516,Namibia,,112.0,Maize (corn),2010,3.75,3.75,,Drying,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
516,Namibia,,112.0,Maize (corn),2010,4.17,4.17,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
516,Namibia,,112.0,Maize (corn),2010,2.65,2.65,,Storage,Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
516,Namibia,,112.0,Maize (corn),2010,2.15,2.15,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
516,Namibia,,114.0,Sorghum,2010,2.75,2.75,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
516,Namibia,,118.0,Millet,2010,0.5,0.5,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
516,Namibia,,118.0,Millet,2010,1.0,1,,Transportation,Transport,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
562,Niger,,112.0,Maize (corn),2010,6.42,6.42,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
562,Niger,,112.0,Maize (corn),2010,1.32,1.32,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
562,Niger,,113.0,Rice,2010,1.25,1.25,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
562,Niger,,113.0,Rice,2010,3.14,3.14,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
562,Niger,,113.0,Rice,2010,4.4,4.4,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
562,Niger,,114.0,Sorghum,2010,2.17,2.17,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
562,Niger,,114.0,Sorghum,2010,2.47,2.47,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
562,Niger,,114.0,Sorghum,2010,4.55,4.55,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
562,Niger,,118.0,Millet,2010,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
562,Niger,,118.0,Millet,2010,2.0,2,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
562,Niger,,118.0,Millet,2010,0.88,0.88,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
566,Nigeria,,112.0,Maize (corn),2010,1.32,1.32,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
566,Nigeria,,112.0,Maize (corn),2010,2.37,2.37,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
566,Nigeria,,113.0,Rice,2010,0.94,0.94,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
566,Nigeria,,113.0,Rice,2010,3.14,3.14,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
566,Nigeria,,113.0,Rice,2010,2.5,2.5,,Winnowing,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
566,Nigeria,,113.0,Rice,2010,1.25,1.25,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
566,Nigeria,,113.0,Rice,2010,4.4,4.4,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
566,Nigeria,,114.0,Sorghum,2010,2.17,2.17,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
566,Nigeria,,114.0,Sorghum,2010,4.55,4.55,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
566,Nigeria,,118.0,Millet,2010,2.0,2,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
566,Nigeria,,118.0,Millet,2010,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
566,Nigeria,,118.0,Millet,2010,0.76,0.76,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
566,Nigeria,,118.0,Millet,2010,3.5,3.5,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
