m49_code,country,region,cpc_code,commodity,year,loss_percentage,loss_percentage_original,loss_quantity,activity,food_supply_stage,treatment,cause_of_loss,sample_size,method_data_collection,reference,url,notes,major waste type,Region
586,Pakistan,,1316.0,"Mangoes, guavas and mangosteens",2008,3.0,3,,,Storage,At 30 degree celsius,,,Controlled Experiment,"M.K. Baloch, F. Bibi / South African Journal of Botany 83 (2012) 109–116",,Expanded from loss factor 22417 based on the period_years.,Fruits & Vegetables,South Asia
586,Pakistan,,1316.0,"Mangoes, guavas and mangosteens",2008,3.0,3,,,Storage,At 40 degree celsius,,,Controlled Experiment,"M.K. Baloch, F. Bibi / South African Journal of Botany 83 (2012) 109–116",,Expanded from loss factor 22415 based on the period_years.,Fruits & Vegetables,South Asia
586,Pakistan,,1316.0,"Mangoes, guavas and mangosteens",2008,4.5,4.5,,,Storage,At 20 degree celsius,,,Controlled Experiment,"M.K. Baloch, F. Bibi / South African Journal of Botany 83 (2012) 109–116",,Expanded from loss factor 22416 based on the period_years.,Fruits & Vegetables,South Asia
586,Pakistan,,1316.0,"Mangoes, guavas and mangosteens",2008,3.5,3.5,,,Storage,At 30 degree celsius,,,Controlled Experiment,"M.K. Baloch, F. Bibi / South African Journal of Botany 83 (2012) 109–116",,Expanded from loss factor 22411 based on the period_years.,Fruits & Vegetables,South Asia
586,Pakistan,,1316.0,"Mangoes, guavas and mangosteens",2008,3.0,3,,,Storage,At 20 degree celsius,,,Controlled Experiment,"M.K. Baloch, F. Bibi / South African Journal of Botany 83 (2012) 109–116",,Expanded from loss factor 22422 based on the period_years.,Fruits & Vegetables,South Asia
586,Pakistan,Northern region,1330.0,Grapes,2003,21.04,21.04%,,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation",Whole supply chain,,,,Literature Review,Asian Productivity Organization and Food and Agriculture Organization of the United Nations,,,Fruits & Vegetables,South Asia
586,Pakistan,Northern Areas,1330.0,Grapes,2001,21.04,21.04,1510000,,Whole supply chain,,"Levels of postharvest losses in fruits owing to improper harvesting, handling, grading, packing, transportation and storage",,No Data Collection Specified,"Study on Crop Production and Marketing in Northern Areas Development of Agriculture, Northern Areas",http://www.apo-tokyo.org/00e-books/AG-18_PostHarvest/AG-18_PostHarvest.pdf,,Fruits & Vegetables,South Asia
586,Pakistan,Northern Areas,1342.01,Pears,2001,15.33,15.33,633000,,Whole supply chain,,"Levels of postharvest losses in fruits owing to improper harvesting, handling, grading, packing, transportation and storage",,No Data Collection Specified,"Study on Crop Production and Marketing in Northern Areas Development of Agriculture, Northern Areas",http://www.apo-tokyo.org/00e-books/AG-18_PostHarvest/AG-18_PostHarvest.pdf,,Fruits & Vegetables,South Asia
586,Pakistan,Northern region,1371.0,"Almonds, in shell",2003,6.1,6.10%,,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation",Whole supply chain,,,,Literature Review,Asian Productivity Organization and Food and Agriculture Organization of the United Nations,,,Other,South Asia
586,Pakistan,Northern region,1376.0,"Walnuts, in shell",2003,6.7,6.7%,,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation",Whole supply chain,,,,Literature Review,Asian Productivity Organization and Food and Agriculture Organization of the United Nations,,,Other,South Asia
586,Pakistan,Northern Areas,1371.0,"Almonds, in shell",2001,6.1,6.1,121000,,Whole supply chain,,"Levels of postharvest losses in fruits owing to improper harvesting, handling, grading, packing, transportation and storage",,,"Study on Crop Production and Marketing in Northern Areas Development of Agriculture, Northern Areas",http://www.apo-tokyo.org/00e-books/AG-18_PostHarvest/AG-18_PostHarvest.pdf,,Other,South Asia
586,Pakistan,Northern Areas,1376.0,"Walnuts, in shell",2001,6.7,6.7,439000,,Whole supply chain,,"Levels of postharvest losses in fruits owing to improper harvesting, handling, grading, packing, transportation and storage",,,"Study on Crop Production and Marketing in Northern Areas Development of Agriculture, Northern Areas",http://www.apo-tokyo.org/00e-books/AG-18_PostHarvest/AG-18_PostHarvest.pdf,,Other,South Asia
586,Pakistan,,1510.0,Potatoes,2005,12.0,12,,,,,,,Literature Review,Zulfiqar et al 2005,http://ucanr.edu/datastoreFiles/234-1847.pdf; http://ucce.ucdavis.edu/files/datastore/234-1848.pdf,,"Roots, Tubers & Oil-Bearing Crops",South Asia
608,Philippines,,113.0,Rice,2007,4.0,2.0-6,,,Storage,,Storage,,,FAO 2007/ Parfitt et al,http://www.jstor.org/stable/20752997?seq=6#page_scan_tab_contents,,Cereals & Pulses,East Asia & Pacific
608,Philippines,,113.0,Rice,2007,6.5,3.0-10,,,,,Handling,,,FAO 2007/ Parfitt et al,http://www.jstor.org/stable/20752997?seq=6#page_scan_tab_contents,,Cereals & Pulses,East Asia & Pacific
608,Philippines,,113.0,Rice,2007,3.0,1.0-5,,,Farm,,Drying,,,FAO 2007/ Parfitt et al,http://www.jstor.org/stable/20752997?seq=6#page_scan_tab_contents,,Cereals & Pulses,East Asia & Pacific
608,Philippines,,113.0,Rice,2007,4.0,2.0-6,,,Farm,,Threshing,,,FAO 2007/ Parfitt et al,http://www.jstor.org/stable/20752997?seq=6#page_scan_tab_contents,,Cereals & Pulses,East Asia & Pacific
608,Philippines,,1318.0,Pineapples,2003,10.0,10%,,Transportation,Transport,,,,Literature Review,Asian Productivity Organization and Food and Agriculture Organization of the United Nations,,,Fruits & Vegetables,East Asia & Pacific
608,Philippines,,1318.0,Pineapples,2003,34.0,28 - 40%,,Retailing,Retail,,,,Literature Review,Asian Productivity Organization and Food and Agriculture Organization of the United Nations,,,Fruits & Vegetables,East Asia & Pacific
608,Philippines,,1318.0,Pineapples,2003,25.0,20 - 30%,,Storage,Storage,,,,Literature Review,Asian Productivity Organization and Food and Agriculture Organization of the United Nations,,,Fruits & Vegetables,East Asia & Pacific
608,Philippines,,1317.0,Papayas,1996,26.0,26,,,Processing,,Misshapen Fruit,,Case Study,Serrano and Lizada 1996,http://aciar.gov.au/files/pr139.pdf,,Fruits & Vegetables,East Asia & Pacific
608,Philippines,,1317.0,Papayas,1996,18.5,17-20,,,Processing,,Compressed And Cut Fruit,,Case Study,Serrano and Lizada 1996,http://aciar.gov.au/files/pr139.pdf,,Fruits & Vegetables,East Asia & Pacific
608,Philippines,,1317.0,Papayas,1996,11.5,3.0-20,,,Processing,,Evergreen Or Immature Fruit,,Case Study,Serrano and Lizada 1996,http://aciar.gov.au/files/pr139.pdf,,Fruits & Vegetables,East Asia & Pacific
646,Rwanda,,114.0,Sorghum,2006,2.17,2.17,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
646,Rwanda,,1312.0,Bananas,2010,15.05,0-30.1,,,Retail,,,10,Case Study,Kitinoja,http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Sub-Saharan Africa
646,Rwanda,,1234.0,Tomatoes,2009,12.5,12.5,,"Grading, Sorting",Retail,,Mechanical Damage,"10, planning project",Case Study,ISAR/KIST,http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Sub-Saharan Africa
646,Rwanda,,1318.0,Pineapples,2009,17.0,17,,,Wholesale,,Physical Losses,"10, planning project",,ISAR/KIST,http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Sub-Saharan Africa
646,Rwanda,,1318.0,Pineapples,2009,17.0,17,,,Wholesale,,Physical Losses,"10, planning project",Case Study,ISAR/KIST,http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Sub-Saharan Africa
646,Rwanda,,1318.0,Pineapples,2009,20.0,20,,"Grading, Sorting",Wholesale,,Mechanical Damage,"10, planning project",Case Study,ISAR/KIST,http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Sub-Saharan Africa
646,Rwanda,,1318.0,Pineapples,2009,11.8,11.8,,"Grading, Sorting",Farm,,Mechanical Damage,"10, planning project",Case Study,ISAR/KIST,http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Sub-Saharan Africa
686,Senegal,,114.0,Sorghum,2008,4.55,4.55,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
686,Senegal,,112.0,Maize (corn),2002,2.39,2.39,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
686,Senegal,,142.0,"Groundnuts, excluding shelled",1986,6.0,6,,,Farm,,Insects,,No Data Collection Specified,,http://www.bibliotheque.auf.org/doc_num.php?explnum_id=383,,"Roots, Tubers & Oil-Bearing Crops",Sub-Saharan Africa
694,Sierra Leone,,112.0,Maize (corn),2003,1.65,1.65,,Transportation,Transport,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
694,Sierra Leone,,1640.0,Cocoa beans,2010,22.5,20-25,,,Whole supply chain,,,,Case Study,"Joint ADB/FAO Rapid Country Needs Assessment/ Peters D. July 15, 2005. Production and Market Systems: Kailahun, Kono, and Koinadugu Districts of Sierra Leone; A consulting report for CRS-Sierra Leone.",http://www.fao.org/3/a-au874e.pdf,,Other,Sub-Saharan Africa
706,Somalia,,114.0,Sorghum,2001,2.65,2.65,,Storage,Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
716,Zimbabwe,,112.0,Maize (corn),2003,2.65,2.65,,Storage,Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
716,Zimbabwe,,112.0,Maize (corn),2000,3.92,3.92,,Drying,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
72,Botswana,,112.0,Maize (corn),2000,2.65,2.65,,Storage,Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
748,Eswatini,,21421.0,"Groundnuts, shelled",1982,5.0,5%,,Storage,Post-harvest,,,,Literature Review,"G.G.M. Schulten (2018), Hunger technology and society",, Reference has been generated automatically,"Roots, Tubers & Oil-Bearing Crops",Sub-Saharan Africa
76,Brazil,,113.0,Rice,2007,16.0,1.0-31,,,Storage,,Storage,,,FAO 2007/ Parfitt et al,http://www.jstor.org/stable/20752997?seq=6#page_scan_tab_contents,,Cereals & Pulses,Latin America & Caribbean
76,Brazil,,1316.0,"Mangoes, guavas and mangosteens",2004,28.0,28,,,Whole supply chain,,,,Survey,Choudhury & Costa 2004,http://www.fao.org/fileadmin/user_upload/hlpe/hlpe_documents/Critical_Emerging_Issues/HLPE_Inquiry_Full_Proceedings__27-April-2014.pdf ; http://ucanr.edu/datastoreFiles/234-1847.pdf,Not found,Fruits & Vegetables,Latin America & Caribbean
76,Brazil,,1234.0,Tomatoes,2003,30.0,30,,,Whole supply chain,,,,Literature Review,"Vilela et al, 2003",http://ucanr.edu/datastoreFiles/234-1847.pdf,"Sourced from Vilela et al, 2003",Fruits & Vegetables,Latin America & Caribbean
76,Brazil,,1251.0,Carrots and turnips,2003,12.0,12,,,Whole supply chain,,,,Literature Review,"Vilela et al, 2003",http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Latin America & Caribbean
76,Brazil,,1312.0,Bananas,2003,7.7,7.7,,,Retail,,,,Literature Review,"Carvalho et al, 2003",http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Latin America & Caribbean
76,Brazil,,1312.0,Bananas,2003,11.6,11.6,,,Wholesale,,,,Literature Review,"Carvalho et al, 2003",http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Latin America & Caribbean
76,Brazil,,1317.0,Papayas,2003,7.7,7.7,,,Retail,,,,Literature Review,"Carvalho et al, 2003",http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Latin America & Caribbean
76,Brazil,,1317.0,Papayas,2003,11.6,11.6,,,Wholesale,,,,Literature Review,"Carvalho et al, 2003",http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Latin America & Caribbean
76,Brazil,,1318.0,Pineapples,2003,7.7,7.7,,,Retail,,,,Literature Review,"Carvalho et al, 2003",http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Latin America & Caribbean
76,Brazil,,1318.0,Pineapples,2003,11.6,11.6,,,Wholesale,,,,Literature Review,"Carvalho et al, 2003",http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Latin America & Caribbean
76,Brazil,,1323.0,Oranges,2003,7.7,7.7,,,Retail,,,,Literature Review,"Carvalho et al, 2003",http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Latin America & Caribbean
76,Brazil,,1323.0,Oranges,2003,11.6,11.6,,,Wholesale,,,,Literature Review,"Carvalho et al, 2003",http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Latin America & Caribbean
76,Brazil,,1359.9,"Other fruits, n.e.c.",2003,11.6,11.6,,,Wholesale,,,,Literature Review,"Carvalho et al, 2003",http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Latin America & Caribbean
76,Brazil,,1359.9,"Other fruits, n.e.c.",2003,7.7,7.7,,,Retail,,,,Literature Review,"Carvalho et al, 2003",http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Latin America & Caribbean
76,Brazil,,1651.0,"Pepper (<i>Piper</i> spp.), raw",2003,30.0,30,,,Whole supply chain,,,,Literature Review,"Vilela et al, 2003",http://ucanr.edu/datastoreFiles/234-1847.pdf,,Other,Latin America & Caribbean
76,Brazil,,1510.0,Potatoes,1991,5.0,5,,,Whole supply chain,,,,No Data Collection Specified,"CIP. FAO, 1995.",http://www.fao.org/3/a-ax440e.pdf,,"Roots, Tubers & Oil-Bearing Crops",Latin America & Caribbean
764,Thailand,,113.0,Rice,2007,8.5,2.0-15,,,Storage,,On-Farm Storage,,,FAO 2007/ Parfitt et al,http://www.jstor.org/stable/20752997?seq=6#page_scan_tab_contents,,Cereals & Pulses,East Asia & Pacific
764,Thailand,,113.0,Rice,2007,10.0,10,,,,,Handling,,,FAO 2007/ Parfitt et al,http://www.jstor.org/stable/20752997?seq=6#page_scan_tab_contents,,Cereals & Pulses,East Asia & Pacific
764,Thailand,,113.0,Rice,2007,2.5,1.5-3.5,,,Storage,,Central Storage,,,FAO 2007/ Parfitt et al,http://www.jstor.org/stable/20752997?seq=6#page_scan_tab_contents,,Cereals & Pulses,East Asia & Pacific
764,Thailand,,113.0,Rice,2007,2.5,1.5-3.5,,,Storage,,On-Farm Storage,,,FAO 2007/ Parfitt et al,http://www.jstor.org/stable/20752997?seq=6#page_scan_tab_contents,,Cereals & Pulses,East Asia & Pacific
764,Thailand,,113.0,Rice,1994,5.2,5.2,,,Harvest,,Shoulder Power Reaper,,Controlled Experiment,,http://www.fao.org/docrep/004/ac301e/AC301e04.htm#3.1 Methodological problems,,Cereals & Pulses,East Asia & Pacific
764,Thailand,,113.0,Rice,1994,5.2,5.2,,,Farm,,Reaper-Binder,,Controlled Experiment,,http://www.fao.org/docrep/004/ac301e/AC301e04.htm#3.1 Methodological problems,,Cereals & Pulses,East Asia & Pacific
764,Thailand,,113.0,Rice,1994,1.1,1.1,,Harvesting,Harvest,,Combine-Harvester,,Controlled Experiment,,http://www.fao.org/docrep/004/ac301e/AC301e04.htm#3.1 Methodological problems,,Cereals & Pulses,East Asia & Pacific
764,Thailand,,113.0,Rice,1994,9.3,9.3,,,Harvest,,By Traditional Hand Cutting,,Controlled Experiment,,http://www.fao.org/docrep/004/ac301e/AC301e04.htm#3.1 Methodological problems,,Cereals & Pulses,East Asia & Pacific
764,Thailand,,1212.0,Cabbages,1999,15.05,10.9-19.2,,Collection,Trader,,,,Literature Review,"Boonyakiat, 1999",http://ucanr.edu/datastoreFiles/234-1847.pdf,"Source is  Boonyakiat, 1999",Fruits & Vegetables,East Asia & Pacific
764,Thailand,,1214.0,Lettuce and chicory,1999,22.75,16.6-28.9,,Collection,Trader,Red Leaf Luttuce,,,Literature Review,"Boonyakiat, 1999",http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,East Asia & Pacific
764,Thailand,,1214.0,Lettuce and chicory,1999,30.4,20.7-40.1,,Collection,Trader,Head Lettuce,,,Literature Review,"Boonyakiat, 1999",http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,East Asia & Pacific
764,Thailand,,1214.0,Lettuce and chicory,1999,27.7,19.5-35.9,,Collection,Trader,Cos Lettuce,Pests and Disorders,,Literature Review,"Boonyakiat, 1999",http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,East Asia & Pacific
764,Thailand,,1214.0,Lettuce and chicory,1999,28.85,20.9-36.8,,Collection,Trader,Butterhead Lettuce,Pests and disorders,,Literature Review,"Boonyakiat, 1999",http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,East Asia & Pacific
764,Thailand,,1290.9,"Other vegetables, fresh n.e.c.",1999,26.7,17.5-35.9,,Collection,Trader,Celery,Pests and disorders,,Literature Review,"Boonyakiat, 1999",http://ucanr.edu/datastoreFiles/234-1847.pdf,"Sourced from Boonyakiat, 1999",Fruits & Vegetables,East Asia & Pacific
768,Togo,,118.0,Millet,2008,5.62,5.62,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
768,Togo,,112.0,Maize (corn),2000,2.36,2.36,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
792,Turkey,,111.0,Wheat,2008,4.65,3.7-5.6,,,Storage,,"Insects, Mold",,Expert Opinion,Boxall,"https://books.google.it/books?id=7jOp38JvytAC&dq=Boxall+and+Gillett,+1982&source=gbs_navlinks_s",,Cereals & Pulses,Europe & Central Asia
792,Turkey,,1510.0,Potatoes,1991,13.0,13,,,Whole supply chain,,,,No Data Collection Specified,"CIP. FAO, 1995.",http://www.fao.org/3/a-ax440e.pdf,,"Roots, Tubers & Oil-Bearing Crops",Europe & Central Asia
800,Uganda,,113.0,Rice,2007,2.65,2.65,,Storage,Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
800,Uganda,,112.0,Maize (corn),2003,6.42,6.42,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
854,Burkina Faso,,112.0,Maize (corn),2001,4.0,4,,Drying,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
854,Burkina Faso,,113.0,Rice,2001,2.5,2.5,,Winnowing,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
894,Zambia,,112.0,Maize (corn),2010,3.94,3.94,,Drying,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
894,Zambia,,21421.0,"Groundnuts, shelled",1982,5.0,5%,,Storage,Post-harvest,On-farm storage,,,Literature Review,"G.G.M. Schulten (2018), Hunger technology and society",, Reference has been generated automatically,"Roots, Tubers & Oil-Bearing Crops",Sub-Saharan Africa
116,Cambodia,,1213.0,Cauliflowers and broccoli,2008,16.4,16.4,,,Whole supply chain,,,588,Survey,Weinberger et al 2008,http://ucce.ucdavis.edu/files/datastore/234-1479.pdf,Sourced from Weinberger et al 2008,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1234.0,Tomatoes,2008,24.6,24.6,,,Whole supply chain,,,588,Survey,Weinberger et al 2008,http://ucce.ucdavis.edu/files/datastore/234-1479.pdf,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1213.0,Cauliflowers and broccoli,2006,5.0,5%,52kg/MT,Retailing,Retail,Dry season 2 ( January to April),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1213.0,Cauliflowers and broccoli,2006,5.0,5%,52kg/MT,Retailing,Retail,Wet season  ( May to October),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1213.0,Cauliflowers and broccoli,2006,3.0,3%,37kg/MT,Farm,Farm,Wet season  ( May to October),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1213.0,Cauliflowers and broccoli,2006,3.0,3%,31kg/MT,Collection,Trader,Dry season 1 ( November to January),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1213.0,Cauliflowers and broccoli,2006,3.0,3%,31kg/MT,Collection,Trader,Wet season  ( May to October),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1213.0,Cauliflowers and broccoli,2006,4.0,4%,37kg/MT,Farm,Farm,Dry season 2 ( January to April),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1213.0,Cauliflowers and broccoli,2006,3.0,3%,31kg/MT,Collection,Trader,Dry season 2 ( January to April),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1232.0,Cucumbers and gherkins,2006,9.0,9%,63kg/MT,Farm,Farm,Wet season  ( May to October),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1232.0,Cucumbers and gherkins,2006,5.0,5%,48kg/MT,Wholesale,Wholesale,Wet season  ( May to October),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1232.0,Cucumbers and gherkins,2006,4.0,4%,44kg/MT,Retailing,Retail,Dry season 1 ( November to January),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1232.0,Cucumbers and gherkins,2006,4.0,4%,44kg/MT,Retailing,Retail,Wet season  ( May to October),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1232.0,Cucumbers and gherkins,2006,5.0,5%,63kg/MT,Farm,Farm,Dry season 1 ( November to January),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1232.0,Cucumbers and gherkins,2006,4.0,4%,48kg/MT,Wholesale,Wholesale,Dry season 2 ( January to April),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1232.0,Cucumbers and gherkins,2006,4.0,4%,42kg/MT,Collection,Trader,Dry season 1 ( November to January),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1232.0,Cucumbers and gherkins,2006,5.0,5%,44kg/MT,Retailing,Retail,Dry season 2 ( January to April),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1232.0,Cucumbers and gherkins,2006,5.0,5%,42kg/MT,Collection,Trader,Dry season 2 ( January to April),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1232.0,Cucumbers and gherkins,2006,5.0,5%,63kg/MT,Farm,Farm,Dry season 2 ( January to April),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1234.0,Tomatoes,2006,7.0,7%,67kg/MT,Wholesale,Wholesale,Wet season  ( May to October),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1234.0,Tomatoes,2006,6.0,6%,105.0kg,Farm,Farm,Dry season 1 ( November to January),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1234.0,Tomatoes,2006,2.0,2%,16kg/MT,Collection,Trader,Dry season 2 ( January to April),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1234.0,Tomatoes,2006,1.0,1%,16kg/MT,Collection,Trader,Dry season 1 ( November to January),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1234.0,Tomatoes,2006,6.0,6%,105.0kg,Farm,Farm,Dry season 2 ( January to April),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1234.0,Tomatoes,2006,13.0,13%,105kg/MT,Farm,Farm,Wet season  ( May to October),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1234.0,Tomatoes,2006,2.0,2%,16kg/MT,Collection,Trader,Wet season  ( May to October),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1234.0,Tomatoes,2006,5.0,5%,105.0kg,Retailing,Retail,Dry season 1 ( November to January),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1234.0,Tomatoes,2006,6.0,6%,58kg/MT,Retailing,Retail,Wet season  ( May to October),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1234.0,Tomatoes,2006,5.0,5%,58kg/MT,Retailing,Retail,Dry season 2 ( January to April),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1234.0,Tomatoes,2006,4.0,4%,67kg/MT,Wholesale,Wholesale,Dry season 2 ( January to April),,,Survey,Genova 2 et al (2006),,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1213.0,Cauliflowers and broccoli,2005,16.0,16,164,,Farm,,Hot Weather During Harvest And Post Packaging,50,Survey,,http://www.measurepostharvestlosses.com/sites/default/files/phlveg.pdf,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1232.0,Cucumbers and gherkins,2005,19.0,19,197,,Farm,,Hot Weather During Harvest And Post Packaging,50,Survey,,http://www.measurepostharvestlosses.com/sites/default/files/phlveg.pdf,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1234.0,Tomatoes,2005,24.5,24.5,246,,Post-harvest,,Hot Weather During Harvest And Post Packaging,50,Survey,Genova II et al,http://www.measurepostharvestlosses.com/sites/default/files/phlveg.pdf,,Fruits & Vegetables,East Asia & Pacific
116,Cambodia,,1241.9,"Other beans, green",2005,22.0,22,218,,Post-harvest,,Hot Weather During Harvest And Post Packaging,50,Survey,,http://www.measurepostharvestlosses.com/sites/default/files/phlveg.pdf,,Fruits & Vegetables,East Asia & Pacific
242,Fiji,,1233.0,Eggplants (aubergines),2003,10.0,10%,,Exporting,Export,,,,Literature Review,Asian Productivity Organization and Food and Agriculture Organization of the United Nations,,,Fruits & Vegetables,East Asia & Pacific
